mach_root_label_name,strategy_id,strategy_name,reason,data_days,calendar_days,total_review_in_cnt,total_review_done_cnt,total_label_cnt,avg_review_in_cnt,avg_review_done_cnt,avg_label_cnt,label_rate
国家安全,10031298175,识别_时政8分类p4分裂,taiwan_wtc_sh,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
国家安全,10030795066,【人审】LS坦克人router+专家特征,pe_rag_party_state_gov_dazi_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
领导人,10031451638,识别_LS_好大一棵树,hard_miss_HJT_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
党和国家形象负面,10014506099,送人审_机构人员_省以下负面_综合风险_长周期抽样,weiquan_xiagui_sangzang_chuanyi_300vv,4,7,5.0,4.0,0.0,1.25,1.0,0.0,0.0
党和国家形象负面,10011947361,【送审】地方官员标题词表,improper_n1_v3_test,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
国家安全,10032775232,【人审-藏语队列】维语风险用户全量进审,eva_119184_wanghongwen_poi_name_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
偏激社会情绪和涉外言论,10013286244,短_词表_长图文词表测试,n1risk_ocr_gandalf_leader_table,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
党和国家形象负面,10023717450,渲染、错误解读党内重大敏感事件-pe,cartoon_leader_hjt,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
国家安全,10007842628,【新】国家分裂主义-分裂主义元素展示-青天白日相关,party_state_military_gov_8872_title_antidirt,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
国家安全,10030827217,【人审】LSduty哥router+专家特征,shyhgj_russia_0vv,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
党和国家形象负面,10014263258,送人审_机构人员_省以下负面_综合风险_长周期聚类,ocr_title_n1_risk_words_fromZL_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
不良行为或争议价值观,10033845617,识别_时代峰峻PE策略,safety_public_keywords_lgbt_rainbow_v1_auto_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
国家安全,10034071375,识别_LS敏感人物人脸通用PE,national_security_regular_OCR_words_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
不良行为或争议价值观,10024944413,不良行为或争议价值观_不推荐_宣扬非主流性取向_交友软件_v1,eva_underage_luoli_v3,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
指令舆情相关,10024212198,临时小流量验准【送人审ZL不推荐】指令停推_词表10794,youth_7382_title,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
国家安全,10008387613,【新】邪教势力-邪教-宣扬展示-法轮功综合,ZL_n1_pig_cartoon_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
党和国家形象负面,10025266399,识别_渲染、错误解读党内重大敏感事件V6,leader_antidirt,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
党和国家形象负面,10007184800,【友见】公职人员负面,weiquan_juji_0vv,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
领导人,10032321774,识别_出现N1元素_领导人漫画,leader_former_s0,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
违法违规,10012265110,违法违规-短-【侵害人身安全隐私权益】-曝光、买卖、获取他人敏感隐私信息-词表-召回-v2,antidirt_eva_party_state_military_gov_8873_title_review,2,7,2.0,2.0,0.0,1.0,1.0,0.0,0.0
国家安全,10027239029,识别_伊斯兰传教,high_risk_dedup_national_security_to_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
领导人,10010317129,【送审】毛邓周&十大元帅结合高阈值结合eva,international_negative_long_video,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
指令舆情相关,10023716543,识别_两委换届_送人审,eva_67348_mechanism_general_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
党和国家形象负面,10025165113,不推荐_规范用语_行政单位表述错误_词表_送审,LS_guoshangzhizhu_26_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
国家安全,10032169723,识别_展示宗教文化_高粉,high_bvv_pgc_0vv_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
违法违规,10026844178,识别_非法金融活动veomni_v14,hit_label_system_leader,2,7,2.0,2.0,0.0,1.0,1.0,0.0,0.0
党和国家形象负面,10014765565,送人审_损害军人_形象负面_综合风险_长周期抽样,n1_irregular_use_test,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
领导人,10010025075,【送审】王毅人脸高阈值进审,gongjitucaotizhijizhi_2_recall62_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
领导人,10024956879,【ZL送人审】N1卡通形象,satirically_thoseinpower_highpre,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
国家安全,10023726706,【新-优化】歧视歪曲共计宗教-副本76,xueshanshizi_eva_33346_v6_2_jinshen,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
党和国家形象负面,10022364834,自见_党内敏感事件_文革&王洪文_自动处置,shyhgj_zonghe_0vv,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
指令舆情相关,10022271678,【ZL送人审】指令准入_ocr词表_AIGC,fengjin_wanghong_s1s2_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
领导人,10033177739,识别_N1多元素组合,dazi_vlm_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
党和国家形象负面,10030962155,识别_借用党政军元素营销_专家策略迁移,eva_military_army_supply_general_long_term_sample_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
领导人,10024956879,【ZL送人审】N1卡通形象,high_risk_dedup_N1_to_review_qianyi,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
党和国家形象负面,10034141402,识别_公职人员执法负面v9_高粉送审,user_list_party_state_millitary_gov_high_risk_user_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
党和国家形象负面,10012612013,【送审】党政综合asr词表,hit_title_ms_foreign,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
偏激社会情绪和涉外言论,10034095364,识别_过激民族主义_综合_送人审,high_bvv_pgc_0vv_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
领导人,10012995086,【短】送审-讽刺批判不明确的当权者v1.2-autodisposal,n1_high_risk_dudep_with_crop_unsafeuser,2,7,2.0,2.0,0.0,1.0,1.0,0.0,0.0
党和国家形象负面,10032318730,识别_攻击吐槽体制机制_机构公职_自动处置,leader_mao,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
党和国家形象负面,10025266399,识别_渲染、错误解读党内重大敏感事件V6,leader_non_core_s1s2,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
指令舆情相关,10019322354,【ZL送人审】涉日专项-日本买房优势-300,zl_meihuariben_300vv,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
指令舆情相关,10031190418,识别_涉朝_朝鲜边境,eva_84713_mechanism_insult_general_redivist_fusion_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
党和国家形象负面,10015353494,送人审_损害军人_军警用品_多模型测试,wordlist_yishixingtai_title,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
领导人,10033427008,识别_N1出行-交通管制重点识别,high_risk_dedup_leaders_to_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
领导人,10030630872,识别_游戏画面小字号文本,title_leader_table_lowrisk_v3_test,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
国家安全,10032388172,【人审-藏语队列】藏语风险用户全量进审,dazi_attack_n1_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
国家安全,10031013240,识别_AIGC坦克人,antidirt_eva_party_state_military_gov_8867_ocr_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
侵犯未成年权益,10007114293,【送人审】不良画风v1,simulated_deformation_v2_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
国家安全,10034071913,识别_宣扬分裂主义敏感人物人脸通用PE,leader_former_s1s2,2,7,2.0,2.0,0.0,1.0,1.0,0.0,0.0
国家安全,10030827213,【人审】LS民主女神+专家特征,attack_party_country_element_v1_test,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
国家安全,10004893293,宣扬宗教与封建迷信-特殊宗教管制措施-宗教场所拆除,expert_redivist_party_state_military_gov_general_repeat_violate_user_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
党和国家形象负面,10013530485,送人审_党政_综合风险_大字检测PE&RAG,eva_67337_party_gov_nation_element_general_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
国家安全,10034070554,识别_颠覆国家政权敏感人物通用PE,Reserved_classification_one_s1s2,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
偏激社会情绪和涉外言论,10022486911,【图集】友见_不当煽动_PE_综合,eva_139184_enforcement_neg_general_title_friend_see_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
偏激社会情绪和涉外言论,10023879373,【图文】涉外籍人员不当内容_歧视黑人_送审,recruitment_chinese_mercenary_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
党和国家形象负面,10024918621,送人审_党国_综合_实时多次举报召回,attack_ucleader_multi_vv_report_review,2,7,2.0,2.0,0.0,1.0,1.0,0.0,0.0
国家安全,15857106,声纹进审-短视频：郝海东,hit_sid_gandalf_lkq,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
领导人,10033602157,识别_【送审】毛邓周&十大元帅结合高阈值结合eva-gandalf替换,cartoon_leader_xp_pass,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
领导人,10024956880,【ZL送人审】猪头卡通形象,eva_67337_party_gov_nation_element_general_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
违法违规,10026523707,违法违规-违规通信与广电服务-翻墙-纸飞机找回-v0327,eva_140627_mechanism_instult_party_state_system_self_see_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
偏激社会情绪和涉外言论,10025179810,展示过激维权行为PE,eva_0985_gov_notice_auto_sh,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
党和国家形象负面,10009267682,【送审】党政材料autoeva,zzyy_afs2_0vv_jy_tr,2,7,2.0,2.0,0.0,1.0,1.0,0.0,0.0
国家安全,15857112,【人审-维语队列】维语音频命中2724进审,cartoon_leader_60_180,2,7,2.0,2.0,0.0,1.0,1.0,0.0,0.0
领导人,10007720770,【送审】王毅eva声纹,leader_wangyi_face,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
党和国家形象负面,10031116926,识别_军人形象负面V9-p40-送人审,expert_redivist_party_state_military_gov_general_simi_content_repeat_violate_user_review,2,7,2.0,2.0,0.0,1.0,1.0,0.0,0.0
领导人,10009576435,【送审】盘点落马官员,extremist_hate_japan_highfrequency_user_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
领导人,10033564861,识别_影射领导人,eva_enforcement_neg_60319_friend_see_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
党和国家形象负面,10012612011,【送审】党政综合title词表,n1_high_risk_dudep_with_crop_unsafeuser,2,7,2.0,2.0,0.0,1.0,1.0,0.0,0.0
领导人,10012314255,【送审】领导人OCR敏感词-nlp,eva_72705_gov_enforcement_neg_general_long_term_sample_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
偏激社会情绪和涉外言论,10015228482,推人-搬运用户新发,expert_redivist_party_state_military_gov_general_simi_content_repeat_violate_user_review,3,7,3.0,3.0,0.0,1.0,1.0,0.0,0.0
领导人,10010317129,【送审】毛邓周&十大元帅结合高阈值结合eva,short_hit_nlp_title_ms_foreign,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
党和国家形象负面,10032318730,识别_攻击吐槽体制机制_机构公职,model_llm_metaphor_mislead_pe_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
国家安全,10013523722,ocr检测大字识别-大模型版本,eva_119184_wanghongwen_poi_name_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
国家安全,10030827217,【人审】LSduty哥router+专家特征,hit_sid_eva_wqs,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
党和国家形象负面,10025266399,识别_渲染、错误解读党内重大敏感事件V6,tuwen_eva_120363_parodyingmartyrs_homogenization_ocr_title_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
侵犯未成年权益,10009699796,【送处置】暴力欺凌未成年-高阈值,eva_risk_of_illegal_drug_tilaitaming_v1,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
国家安全,10032811670,【人审-敏感人物】历史违规+敏感人物人脸,eva_045_wenge_sh,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
偏激社会情绪和涉外言论,10024207170,【图文】友见_展示过激维权行为_OCR_自动处置,expert_redivist_party_state_military_gov_general_repeat_violate_user_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
偏激社会情绪和涉外言论,10023490559,【图集】友见_不当煽动_同质化EVA_自动处,eva_chirdren_depression3,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
国家安全,15811742,【人审-藏语队列】敏感人物达赖V2,leader_former_s1s2,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
领导人,10009721377,【进审】漫画领导人-周恩来-eva,title_leader_table_8578,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
党和国家形象负面,10013819863,送人审_党政_党国重要元素_综合lv2,shyhgj_zonghe_0vv,2,7,2.0,2.0,0.0,1.0,1.0,0.0,0.0
党和国家形象负面,10024203915,图文_下架_党国象征元素拟人化_送审,dangzhengcailiao_auto_v1_sh,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
党和国家形象负面,10019542617,图文-同质化,high_risk_dedup_social_current_affairs_sh,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
国家安全,10012811200,【人审】国家安全-常规词表-标题,antidirt_eva_party_state_military_gov_8867_ocr_review,2,7,2.0,2.0,0.0,1.0,1.0,0.0,0.0
偏激社会情绪和涉外言论,10012784239,【实验】送审-讽刺性的政治隐喻-新场景rag2-50,n1_high_risk_dudep_with_crop_unsafeuser,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
侵犯未成年权益,10032494150,低龄儿童身体隐私暴露-生殖器,juvenile_shengzhiqi_chu,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
违法违规,10008481004,短视频-【违法违规】-暴力或限制他人人身自由行为-NBA冲突-eva-召回,eva_72708_military_image_neg_general_long_term_sample_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
党和国家形象负面,10009267682,【送审】党政材料autoeva,ocr_title_n1_risk_words_fromZL_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
指令舆情相关,10031190417,识别_涉朝_介绍朝鲜生活,dy_zl_10797_big_v,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
不良行为或争议价值观,10031117025,识别_性别群体过激行为_PE_v1,high_bvv_pgc_0vv_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
国家安全,10030813525,【人审】LS国殇之柱+专家特征,zzyy_sulianxiaohua_300vv,2,7,2.0,2.0,0.0,1.0,1.0,0.0,0.0
国家安全,10028117348,LS高危文本RAG,zzyy_sulianxiaohua_300vv,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
领导人,10032321774,识别_出现N1元素_领导人漫画,leader_ocr_antidirt,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
党和国家形象负面,10025151400,送人审_党国_综合_高危用户全审_名单,high_risk_dedup_N1_to_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
国家安全,10034071913,识别_宣扬分裂主义敏感人物人脸通用PE,attack_party_country_element_v1_test,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
国家安全,10030827215,【人审】白纸运动(含AIGC)router+专家特征,international_negative_long_video,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
色情性化,10024053476,识别_售卖电影类_维语词,ZL_eva_n1_cartoon_neg_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
领导人,10027609186,识别_胡耀邦,title_leader_table_lowrisk_v3_test,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
短期策略迁移,10004804746,【ZL送人审】高危消重违禁影视,hit_antidirt_zl_nlp_e2e,2,7,2.0,2.0,0.0,1.0,1.0,0.0,0.0
指令舆情相关,10023716543,识别_两委换届_送人审,antidirt_eva_party_state_military_gov_8867_ocr_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
国家安全,15853531,【人审-维语队列】新疆进审-词表,eva_fewshot_80122_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
党和国家形象负面,10027228779,识别_省级以下国家机构或人员负面V6-送人审,n1_high_risk_dudep_with_crop_unsafeuser,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
领导人,10013160983,【送审】核心词表+新e2e+nlp-领导人-底线迁移,zhongmeiguanshuimaoyizhan,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
党和国家形象负面,10012739910,【送审】敏感人物规则s3s4_AI生成,extremist_hate_japan_highfrequency_user_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
党和国家形象负面,10013037540,【友见】公职人员_执法负面综合_title,sarcasm_politics_chushen_newscene_50,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
党和国家形象负面,10016839881,送人审_党国_综合_多次多天重复违规用户,ocr_title_n1_risk_words_fromZL_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
国家安全,10029181071,【人审】命中国家安全音频消重,audio_dedup_risk_social_current_affairs,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
党和国家形象负面,10013476081,【自见】体制机制_攻击吐槽体制机制_ocr&img,satirically_thoseinpower_highpre2,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
领导人,10004770670,【送审】19-N2隐晦悼念,N1_face_badwords_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
偏激社会情绪和涉外言论,10014595066,推人审_过激维权_条幅维权2_0vv,n1risk_ocr_gandalf_leader_table,2,7,2.0,2.0,0.0,1.0,1.0,0.0,0.0
国家安全,10032185988,识别_存在极端主义倾向V20,Heroic_Other_political_matters_s3s4_ai_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
国家安全,10034206201,【人审-藏语队列】达赖生日扩召回策略_疑似涉藏分裂分子,hit_antidirt_leader_nlp_e2e,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
侵犯未成年权益,10007899060,【送人审】暴力欺凌未成年新,safety_dang_keywords_ocr_a_title_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
党和国家形象负面,10014506099,送人审_机构人员_省以下负面_综合风险_长周期抽样,public_protest_highfrequency_user_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
国家安全,10010298673,【送审】国家安全高危消重,cpc_user_politic_rept_cnt_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
国家安全,10032388172,【人审-藏语队列】藏语风险用户全量进审,recruitment_chinese_mercenary_review,2,7,2.0,2.0,0.0,1.0,1.0,0.0,0.0
党和国家形象负面,10012854346,【友见】公职人员_聚类1_警察城管执法画面,weiquan_xiagui_sangzang_chuanyi_300vv,2,7,2.0,2.0,0.0,1.0,1.0,0.0,0.0
领导人,10029566172,识别_N1出行,miss_HJT_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
党和国家形象负面,10027819785,【送审】政府高官_送审,similiar_n1_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
领导人,10029566172,识别_N1出行,golden_bottle_n1_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
违法违规,10031252660,识别_赌博风险-女王号码-处置-pe-v0528,sqds_xxw_34574_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
领导人,10009799241,【送审】落马官员规则s0,sacked_official_s0,3,7,3.0,3.0,0.0,1.0,1.0,0.0,0.0
偏激社会情绪和涉外言论,10011289659,送审_偏激审核违规率高的音频,cartoon_leader_weini,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
领导人,10026496499,识别_怀念HJT,dangzhengcailiao_auto_v1_sh,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
偏激社会情绪和涉外言论,10033757832,送人审_偏激涉外_综合_累犯_实时黑库,high_risk_dedup_N1_to_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
偏激社会情绪和涉外言论,10022486911,【图集】友见_不当煽动_PE_综合,fewshot_illegal_violence,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
国家安全,10011115769,【人审】国家安全-敏感人物s3召回,leader_s3_recall_new,2,7,2.0,2.0,0.0,1.0,1.0,0.0,0.0
国家安全,10031508376,识别_传播LS敏感内容_坦克碾压,cartoon_leader_dxp_eva,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
侵犯未成年权益,10034012353,识别_未成年人竖中指,juvenile_youtai_lachemen,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
国家安全,10008387615,【新】极端主义-宣扬法西斯主义-纳粹美化,Heroic_Other_political_matters_s3s4_ai_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
不良行为或争议价值观,10024588909,不良行为或争议价值观_不推荐_宣扬非主流性取向_药娘_v1,risk_of_kaihu,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
党和国家形象负面,10012854350,【友见】公职人员_聚类5_公检法判决,N1_veiled_text_title_referring_long_video,3,7,3.0,3.0,0.0,1.0,1.0,0.0,0.0
国家安全,10013031733,【人审】国家安全-常规词表-OCR,political_satire_highfrequency_user_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
偏激社会情绪和涉外言论,10021954213,自见_讽刺当权者_委内瑞拉_自动处置,high_risk_dedup_N1_to_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
国家安全,10030813527,【人审】LS纪念碑router+专家特征,long_article_texts_leader,4,7,4.0,4.0,0.0,1.0,1.0,0.0,0.0
领导人,10030630872,识别_游戏画面小字号文本,hit_antidirt_leader_nlp_e2e,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
指令舆情相关,10025213023,【ZL送人审】指令ASR进审_词表11166,toxic_culture_beatiful_criminal_auto_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
领导人,10012314253,【送审】领导人标题敏感词-nlp,weiquan_tuiwujunren_0vv,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
侵犯未成年权益,10007899060,【送人审】暴力欺凌未成年新,neg_public_officials_imagev1_sh,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
国家安全,10032811670,【人审-敏感人物】历史违规+敏感人物人脸,sqds_sqzyhhywdshm_av_face_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
国家安全,10014434462,【人审】监管要求监控粤语用户,improper_n1_v3_test,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
党和国家形象负面,10034126520,识别_省级及以上国家机构或人员负面V6,eva_70987_mechanism_insult_general_long_term_cluster_review,3,7,3.0,3.0,0.0,1.0,1.0,0.0,0.0
国家安全,10034071912,识别_宣扬极端主义敏感人物人脸通用PE,charge_content,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
党和国家形象负面,10024203915,图文_下架_党国象征元素拟人化_送审,eva_119184_wanghongwen_poi_name_review,2,7,2.0,2.0,0.0,1.0,1.0,0.0,0.0
党和国家形象负面,10014467592,友见_省以下负面_举报综合_自动处置,n1_ocr_review,2,7,2.0,2.0,0.0,1.0,1.0,0.0,0.0
偏激社会情绪和涉外言论,10014698010,推人审_过激维权_举身份证_0vv,improper_n1_v3_test,2,7,2.0,2.0,0.0,1.0,1.0,0.0,0.0
侵犯未成年权益,10010911946,【送人审】7383-OCR词表,audio_dedup_risk_Illegal,4,7,4.0,4.0,0.0,1.0,1.0,0.0,0.0
领导人,10031620188,识别_消解非核心领导人严肃性_毛漫画,ai_dialogue_nihilism_sh,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
国家安全,10013031733,【人审】国家安全-常规词表-OCR,eva_91909_shengbujigaoguan_sh,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
国家安全,10012811198,【人审-LS风险】BASE_OCR_LS常规词表_8883,leader_s1s2_core_send_tcs,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
偏激社会情绪和涉外言论,10031302770,识别_展示过激维权行为_专家策略迁移,audio_dedup_risk_social_current_affairs,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
领导人,10034161112,识别_N1娘化,n1_ocr_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
领导人,10005789687,【送审】毛邓周&十大元帅结合高危模型,sarcasm_politics_chushen_newscene_50,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
国家安全,10012811202,【人审】国家安全-常规词表-ASR,eva_0845_govhr_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
侵犯未成年权益,10011194877,【送人审】涉未成年高风险成人向作品-校园暴力关键词送审,party_state_military_gov_8872_title_antidirt,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
国家安全,10025185116,【人审】极端主义-宣扬法西斯主义-纳粹图像综合-副本64,n1risk_ocr_leader_table,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
国家安全,10030813527,【人审】LS纪念碑router+专家特征,hit_ocr_ms_foreign,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
色情性化,10023903408,识别_维语_卖片,n1_ocr_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
领导人,10010317129,【送审】毛邓周&十大元帅结合高阈值结合eva,model_llm_xjfhxldrysx_mmh_pe_disp,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
国家安全,10031508376,识别_传播LS敏感内容_坦克碾压,user_politic_rept_cnt_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
领导人,10005107063,【送审】领导人漫画-其他人物-60+,cartoon_leader_weini,3,7,3.0,3.0,0.0,1.0,1.0,0.0,0.0
国家安全,10025185116,【人审】极端主义-宣扬法西斯主义-纳粹图像综合-副本64,ai_dialogue_nihilism_sh,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
国家安全,10011642540,【人审】LS坦克人+专家特征,expert_redivist_party_state_military_gov_general_repeat_reported_user_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
偏激社会情绪和涉外言论,10011113246,【放出阈值下探测试】偏激社会情绪_隐晦涉政v2_56-低阈值送人审,eva_72705_gov_enforcement_neg_general_long_term_sample_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
党和国家形象负面,10031116929,识别_公职人员执法负面V9-p40-送人审,eva_70997_gov_under_province_general_long_term_random_review,2,7,2.0,2.0,0.0,1.0,1.0,0.0,0.0
偏激社会情绪和涉外言论,10023879374,视频消费_互动异常召回_叠加模型送审_偏激,leader_mao_eva_recall,3,7,3.0,3.0,0.0,1.0,1.0,0.0,0.0
国家安全,10031013240,识别_AIGC坦克人,eva_military_army_supply_general_long_term_sample_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
领导人,10033427008,识别_N1出行-交通管制重点识别,sarcasm_politics_worldlist2_review,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
党和国家形象负面,10032318730,识别_攻击吐槽体制机制_机构公职,high_risk_dedup_risk_domain_tags,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
