severity_level,severity_priority,mach_root_label_name,strategy_id,strategy_name,reason,POC,data_days,total_review_in_cnt,total_review_done_cnt,total_label_cnt,avg_review_in_cnt,avg_review_done_cnt,avg_label_cnt,label_rate,prev_avg_review_in_cnt,prev_label_rate,growth_rate,daily_delta,hit_rule_ids,hit_conditions
notice,3,国家安全,10030813526,【人审】LS纪念碑+专家特征,antidirt_eva_party_state_military_gov_8873_title_review,杜衡,2,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10015622164,【人审】国家安全召回词表,shyhgj_russia_300vv,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10012854351,送人审_机构公职_执法负面_维权上访_聚类6,high_risk_keywords_N1_auto,李中涛,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10009788742,【人审】国家安全-敏感人物s0,eva_67338_nihilism_general_review,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10034070554,识别_颠覆国家政权敏感人物通用PE,antidirt_eva_party_state_military_gov_8867_ocr_review,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10008387617,【新】极端主义-宣扬极端主义-极端暴恐相关,shyhgj_russia_0vv,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10008712415,【新-优化】歧视歪曲共计宗教,zzyy_sulianxiaohua_300vv,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10034141407,识别_公职人员执法负面_交警城管PE,hit_sid_gandalf_lkq,李中涛,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10025266399,识别_渲染、错误解读党内重大敏感事件V6,jiduan_nacuituxiang_songshen,李中涛,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10007842625,【新】国家分裂主义-宣扬分裂主义-分裂主义说法,ocr_title_n1_risk_words_fromZL_review,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10031116928,识别_攻击吐槽体制机制V9-送人审,eva_73281_nihilism_revolution_neg_general_long_term_cluster_review,李中涛,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,10025213023,【ZL送人审】指令ASR进审_词表11166,eva_045_wenge_sh,张发奇,2,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,15811696,【送审】领导人标题敏感词-旧,eva_120390_nihilism_general_review,宋诗慧,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,偏激社会情绪和涉外言论,10011275753,偏激不推荐必杀_8468_69_70_词表,ocr_tuxiang_3360,张发奇,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10013160983,【送审】核心词表+新e2e+nlp-领导人-底线迁移,LS_regular_ASR_words_review,宋诗慧,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,色情性化,10030841097,色情低俗-直接两性低俗段子-0524图文同质化ocr,sqds_zjlxdsdz_0524twtzh_auto_review,刘小楷,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,10010496715,【ZL送人审】舆情高危消重图片,eva_111850_spread_letters_visits_300vv,张发奇,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10032021614,识别_公职人员执法负面v9_高粉送审,eva_111873_enforcement_neg_cluster6_complaint_review,李中涛,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,不良行为或争议价值观,10033845617,识别_时代峰峻PE策略,eva_bad_artstyle_v1,陈雅静,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,偏激社会情绪和涉外言论,10012921699,短&中_民生&涉外_ocr送审_词表迁移,n1_kill_words_from_ZL_review,张发奇,5,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10006025504,中视频-声纹进审：郭文贵,local_officials_ocr_antidirt,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10028327052,识别_渲染、错误解读党内重大敏感事件V9,tuwen_eva_120363_parodyingmartyrs_homogenization_ocr_title_review,李中涛,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10032037658,识别_宣扬极端主义_恐怖分子,leader_former_s1s2,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,偏激社会情绪和涉外言论,10022850711,【图集】政治隐喻_物业&烤鸭梗EVA_综合_送审,taiwan_wtc_sh,张发奇,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,偏激社会情绪和涉外言论,10015201146,不推荐_影响友华国家形象_金正恩_0VV,title_leader_table_lowrisk_v3_test,张发奇,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10030827217,【人审】LSduty哥router+专家特征,swjl_eva_88680_selfsee,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10034071913,识别_宣扬分裂主义敏感人物人脸通用PE,high_risk_dedup_ZL_to_review,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,偏激社会情绪和涉外言论,10022850711,【图集】政治隐喻_物业&烤鸭梗EVA_综合_送审,eva_73375_gov_enforcement_neg_report_general_long_term_sample_review,张发奇,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10031116928,识别_攻击吐槽体制机制V9-送人审,national_security_sensitive_person_sliced_footage_from_live_stream,李中涛,2,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10033856376,识别_国家安全_泄露国家秘密_通用PE,tuwen_hastag_gang_of_four_related_review,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10032947857,【人审-敏感人物】境外+敏感人物人脸,ZL_meihuariben_zhengzhi_jingji_0vv_renshen,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,侵犯未成年权益,10014585596,涉未成年高风险成人向作品-四级现象沙雕动画pe-送人审,charge_content,张宇轩,3,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10025185116,【人审】极端主义-宣扬法西斯主义-纳粹图像综合-副本64,model_llm_safe_mind_leader_beyond_rule_leader_name_chinese_charactor_zl_friend_see_review,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10030630874,识别_手写体攻击N1,title_leader_table_8578,宋诗慧,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10033554719,识别_gandalf策略替换_时政8分类p2LS,n1_ocr_review,杜衡,2,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10028054596,识别_传播LS敏感内容V10,hit_label_system_leader,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,色情性化,10029448049,识别_色情导流_封面_网址_0vv和有vv,n1_ocr_review,刘小楷,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10026919006,【送审】玉米楼鲜花,satirically_thoseinpower_auto,宋诗慧,4,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10006025504,中视频-声纹进审：郭文贵,social_foreign_viking_social_foreign_general_review,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10013031733,【人审】国家安全-常规词表-OCR,neg_public_officials_imagev1_sh,杜衡,2,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10032321774,识别_出现N1元素_领导人漫画,national_security_regular_OCR_words_review,宋诗慧,2,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10023726706,【新-优化】歧视歪曲共计宗教-副本76,eva_67337_party_gov_nation_element_general_review,杜衡,4,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,偏激社会情绪和涉外言论,10022809883,账号内容举报计次_召回送审,ocr_title_n1_risk_words_fromZL_review,张发奇,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10008349497,【新】国家分裂主义-宣扬分裂主义-不完整地图,short_hit_nlp_title_ms_foreign,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,偏激社会情绪和涉外言论,10022489791,偏激自见必杀_10529_30_31_词表,n1risk_ocr_gandalf_leader_table,张发奇,2,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10012314255,【送审】领导人OCR敏感词-nlp,weiquan_hp_zonghe,宋诗慧,3,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10031298177,识别_时政8分类p5党政负面-eva替换,Reserved_classification_one_s1s2,李中涛,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10012612014,【送审】党政综合title&nlp,wordlist_yishixingtai_title,李中涛,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,侵犯未成年权益,10034012353,识别_未成年人竖中指,eva_young_pregnant_v2,张宇轩,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10026496499,识别_怀念HJT,leader_former_s1s2,宋诗慧,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10033564861,识别_影射领导人,satirically_thoseinpower_highpre,宋诗慧,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10032811670,【人审-敏感人物】历史违规+敏感人物人脸,leader_xp_short,杜衡,2,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10023717450,渲染、错误解读党内重大敏感事件-pe,model_llm_pe_mobilization_group_disp,李中涛,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10004567129,【国家分裂主义】分裂主义元素展示-台湾wtc旗,local_officials_ocr_antidirt,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10022364834,自见_党内敏感事件_文革&王洪文_自动处置,wordlist_yishixingtai_nlptitle,李中涛,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10032388172,【人审-藏语队列】藏语风险用户全量进审,eva_76686_gov_image_neg_police_appearance_date_poi_review,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10033177739,识别_N1多元素组合,cartoon_leader_19,宋诗慧,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10032185988,识别_存在极端主义倾向V20,model_llm_pe_antiBlack_racism_disp,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10008349497,【新】国家分裂主义-宣扬分裂主义-不完整地图,zzyy_afs2_0vv_jy_tr,杜衡,2,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10032185988,识别_存在极端主义倾向V20,eva_140943_regexp_nihilism_nationalist_anti_jap_unpass_review,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10033635858,识别_gandalf策略替换_国家安全_敏感人物s1s2,high_risk_dedup_N1_to_review_qianyi,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,侵犯未成年权益,10032975122,【送人审】未成年色情-模拟性行为,eva_risk_of_illegal_violence_v0114,张宇轩,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10032321774,识别_出现N1元素_领导人漫画,asr_n1_risk_words_fromZL_review,宋诗慧,2,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10005107063,【送审】领导人漫画-其他人物-60+,wordlist_yishixingtai_nlptitle,宋诗慧,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,侵犯未成年权益,10008645635,【送人审】未成年牟利-男高女高陪玩-自见,eva_risk_of_illegal_gamble_game_v0526,张宇轩,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10011265292,【送审】19N2粉丝账号,fewshot_n1_obscurity,宋诗慧,2,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10032388172,【人审-藏语队列】藏语风险用户全量进审,gjwq_chuanyi_0vv,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10014765563,送人审_体制机制_攻击吐槽_综合风险_长周期聚类,sarcasm_politics_worldlist2_review,李中涛,2,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10031431798,【自动处置_渲染民族矛盾】满清屠杀+回族排汉,title_leader_table_lowrisk_v3_test,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,短期策略迁移,10010169296,【送审100%】敏感人物-自见-人脸-非涉政s1s2,disgusting_eating_v11_099_review,陈思乔,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10007842628,【新】国家分裂主义-分裂主义元素展示-青天白日相关,N1_veiled_text_title_referring_long_video,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,10028200281,【召回送处置】未成年指令应急-自见,recall_ZL_antidirt_11837_weichengnian_auto_review,张发奇,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10001719071,【送审】领导人OCR词表-短,direct_review_sensitive_word,宋诗慧,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,违法违规,10026952038,违法违规-违禁医疗产品服务-听话水风险-召回-v1,risk_of_gun_make_in_high_value,叶健,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,15811696,【送审】领导人标题敏感词-旧,antidirt_eva_party_state_military_gov_8867_ocr_review,宋诗慧,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10013523722,ocr检测大字识别-大模型版本,satirically_thoseinpower_highpre,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10034071912,识别_宣扬极端主义敏感人物人脸通用PE,sqds_sqdl_xpk_1lun_review,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10030827214,【人审】LS民主女神router+专家特征,hit_ocr_ms_foreign,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10007758633,【送审】党国元素-攻击恶搞党国家象征元素,cut_push_dignitaries_interaction_0vv,李中涛,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10031116928,识别_攻击吐槽体制机制V9-送人审,sdpw_mingantexiao_0vv_review,李中涛,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10012811201,【人审-LS风险】ASR_LS常规词表_8884,egaoyinglie_auto_sh,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,色情性化,10029448049,识别_色情导流_封面_网址_0vv和有vv,LS_regular_COVER_OCR_words_review,刘小楷,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10031508376,识别_传播LS敏感内容_坦克碾压,model_llm_ls_comment_area_emoji_chat_vision_risk_manual,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10031431798,【自动处置_渲染民族矛盾】满清屠杀+回族排汉,user_list_party_state_millitary_gov_high_risk_user_review,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10031431798,【自动处置_渲染民族矛盾】满清屠杀+回族排汉,eva_70997_gov_under_province_general_long_term_random_review,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10031460843,识别_传播LS敏感内容_坦克人,tuwen_eva_120363_parodyingmartyrs_homogenization_ocr_title_review,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10032321774,识别_出现N1元素_领导人漫画,n1_kill_words_from_ZL_review,宋诗慧,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10030630874,识别_手写体攻击N1,LS_keywords_LLM,宋诗慧,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10030827214,【人审】LS民主女神router+专家特征,eva_72708_military_image_neg_general_long_term_sample_review,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10030827217,【人审】LSduty哥router+专家特征,promotion_scence_n1_v3_test,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,侵犯未成年权益,10008272100,【送人审】不正确教育综合,eva_risk_of_illegal_violence_v0114,张宇轩,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10009758011,【送审】敏感人物规则s0-异见人士,n1risk_ocr_leader_table,李中涛,2,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10024100858,图文_友见_执法负面_ocr&title_自动处置,national_security_regular_title_words_review,李中涛,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10012612011,【送审】党政综合title词表,international_negative_long_video,李中涛,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,违法违规,10025715217,识别_买卖、宣扬毒品pe0313,gov_b_sensitive_words,叶健,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,不良行为或争议价值观,10012573348,不良行为或争议价值观-不推荐-敏感词-lgbt骄傲月v1-特殊管控,N1_veiled_text_title_referring_long_video,陈雅静,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,偏激社会情绪和涉外言论,10034455734,识别_展示过激维权行为_专家策略迁移,eva_67343_gov_official_general_review,张发奇,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10012612013,【送审】党政综合asr词表,hit_insultN1,李中涛,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10025586545,【新】国家分裂主义-宣扬分裂主义-分裂主义说法-副本31,high_threshold_leader_mao_B_eva,杜衡,2,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
